id,galaxy,position,system,planet_id
7089,7,4,45,
7090,7,5,45,
7091,7,6,45,
7092,7,7,45,
7093,7,8,45,
7094,7,9,45,
7095,7,10,45,
7096,7,0,46,
7097,7,1,46,
7098,7,2,46,
7099,7,3,46,
7100,7,4,46,
7101,7,5,46,
7102,7,6,46,
7103,7,7,46,
7104,7,8,46,
7105,7,9,46,
7106,7,10,46,
7107,7,0,47,
7108,7,1,47,
7109,7,2,47,
7110,7,3,47,
7111,7,4,47,
7112,7,5,47,
7113,7,6,47,
7114,7,7,47,
7115,7,8,47,
7116,7,9,47,
7117,7,10,47,
7118,7,0,48,
7119,7,1,48,
7120,7,2,48,
7121,7,3,48,
7122,7,4,48,
7123,7,5,48,
7124,7,6,48,
7125,7,7,48,
7126,7,8,48,
7127,7,9,48,
7128,7,10,48,
7129,7,0,49,
7130,7,1,49,
7131,7,2,49,
7132,7,3,49,
7133,7,4,49,
7134,7,5,49,
7135,7,6,49,
7136,7,7,49,
7137,7,8,49,
7138,7,9,49,
7139,7,10,49,
7140,7,0,50,
7141,7,1,50,
7142,7,2,50,
7143,7,3,50,
7144,7,4,50,
7145,7,5,50,
7146,7,6,50,
7147,7,7,50,
7148,7,8,50,
7149,7,9,50,
7150,7,10,50,
7151,7,0,51,
7152,7,1,51,
7153,7,2,51,
7154,7,3,51,
7155,7,4,51,
7156,7,5,51,
7157,7,6,51,
7158,7,7,51,
7159,7,8,51,
7160,7,9,51,
7161,7,10,51,
7162,7,0,52,
7163,7,1,52,
7164,7,2,52,
7165,7,3,52,
7166,7,4,52,
7167,7,5,52,
7168,7,6,52,
7169,7,7,52,
7170,7,8,52,
7171,7,9,52,
7172,7,10,52,
7173,7,0,53,
7174,7,1,53,
7175,7,2,53,
7176,7,3,53,
7177,7,4,53,
7178,7,5,53,
7179,7,6,53,
7180,7,7,53,
7181,7,8,53,
7182,7,9,53,
7183,7,10,53,
7184,7,0,54,
7185,7,1,54,
7186,7,2,54,
7187,7,3,54,
7188,7,4,54,
7189,7,5,54,
7190,7,6,54,
7191,7,7,54,
7192,7,8,54,
7193,7,9,54,
7194,7,10,54,
7195,7,0,55,
7196,7,1,55,
7197,7,2,55,
7198,7,3,55,
7199,7,4,55,
7200,7,5,55,
7201,7,6,55,
7202,7,7,55,
7203,7,8,55,
7204,7,9,55,
7205,7,10,55,
7206,7,0,56,
7207,7,1,56,
7208,7,2,56,
7209,7,3,56,
7210,7,4,56,
7211,7,5,56,
7212,7,6,56,
7213,7,7,56,
7214,7,8,56,
7215,7,9,56,
7216,7,10,56,
7217,7,0,57,
7218,7,1,57,
7219,7,2,57,
7220,7,3,57,
7221,7,4,57,
7222,7,5,57,
7223,7,6,57,
7224,7,7,57,
7225,7,8,57,
7226,7,9,57,
7227,7,10,57,
7228,7,0,58,
7229,7,1,58,
7230,7,2,58,
7231,7,3,58,
7232,7,4,58,
7233,7,5,58,
7234,7,6,58,
7235,7,7,58,
7236,7,8,58,
7237,7,9,58,
7238,7,10,58,
7239,7,0,59,
7240,7,1,59,
7241,7,2,59,
7242,7,3,59,
7243,7,4,59,
7244,7,5,59,
7245,7,6,59,
7246,7,7,59,
7247,7,8,59,
7248,7,9,59,
7249,7,10,59,
7250,7,0,60,
7251,7,1,60,
7252,7,2,60,
7253,7,3,60,
7254,7,4,60,
7255,7,5,60,
7256,7,6,60,
7257,7,7,60,
7258,7,8,60,
7259,7,9,60,
7260,7,10,60,
7261,7,0,61,
7262,7,1,61,
7263,7,2,61,
7264,7,3,61,
7265,7,4,61,
7266,7,5,61,
7267,7,6,61,
7268,7,7,61,
7269,7,8,61,
7270,7,9,61,
7271,7,10,61,
7272,7,0,62,
7273,7,1,62,
7274,7,2,62,
7275,7,3,62,
7276,7,4,62,
7277,7,5,62,
7278,7,6,62,
7279,7,7,62,
7280,7,8,62,
7281,7,9,62,
7282,7,10,62,
7283,7,0,63,
7284,7,1,63,
7285,7,2,63,
7286,7,3,63,
7287,7,4,63,
7288,7,5,63,
7289,7,6,63,
7290,7,7,63,
7291,7,8,63,
7292,7,9,63,
7293,7,10,63,
7294,7,0,64,
7295,7,1,64,
7296,7,2,64,
7297,7,3,64,
7298,7,4,64,
7299,7,5,64,
7300,7,6,64,
7301,7,7,64,
7302,7,8,64,
7303,7,9,64,
7304,7,10,64,
7305,7,0,65,
7306,7,1,65,
7307,7,2,65,
7308,7,3,65,
7309,7,4,65,
7310,7,5,65,
7311,7,6,65,
7312,7,7,65,
7313,7,8,65,
7314,7,9,65,
7315,7,10,65,
7316,7,0,66,
7317,7,1,66,
7318,7,2,66,
7319,7,3,66,
7320,7,4,66,
7321,7,5,66,
7322,7,6,66,
7323,7,7,66,
7324,7,8,66,
7325,7,9,66,
7326,7,10,66,
7327,7,0,67,
7328,7,1,67,
7329,7,2,67,
7330,7,3,67,
7331,7,4,67,
7332,7,5,67,
7333,7,6,67,
7334,7,7,67,
7335,7,8,67,
7336,7,9,67,
7337,7,10,67,
7338,7,0,68,
7339,7,1,68,
7340,7,2,68,
7341,7,3,68,
7342,7,4,68,
7343,7,5,68,
7344,7,6,68,
7345,7,7,68,
7346,7,8,68,
7347,7,9,68,
7348,7,10,68,
7349,7,0,69,
7350,7,1,69,
7351,7,2,69,
7352,7,3,69,
7353,7,4,69,
7354,7,5,69,
7355,7,6,69,
7356,7,7,69,
7357,7,8,69,
7358,7,9,69,
7359,7,10,69,
7360,7,0,70,
7361,7,1,70,
7362,7,2,70,
7363,7,3,70,
7364,7,4,70,
7365,7,5,70,
7366,7,6,70,
7367,7,7,70,
7368,7,8,70,
7369,7,9,70,
7370,7,10,70,
7371,7,0,71,
7372,7,1,71,
7373,7,2,71,
7374,7,3,71,
7375,7,4,71,
7376,7,5,71,
7377,7,6,71,
7378,7,7,71,
7379,7,8,71,
7380,7,9,71,
7381,7,10,71,
7382,7,0,72,
7383,7,1,72,
7384,7,2,72,
7385,7,3,72,
7386,7,4,72,
7387,7,5,72,
7388,7,6,72,
7389,7,7,72,
7390,7,8,72,
7391,7,9,72,
7392,7,10,72,
7393,7,0,73,
7394,7,1,73,
7395,7,2,73,
7396,7,3,73,
7397,7,4,73,
7398,7,5,73,
7399,7,6,73,
7400,7,7,73,
7401,7,8,73,
7402,7,9,73,
7403,7,10,73,
7404,7,0,74,
7405,7,1,74,
7406,7,2,74,
7407,7,3,74,
7408,7,4,74,
7409,7,5,74,
7410,7,6,74,
7411,7,7,74,
7412,7,8,74,
7413,7,9,74,
7414,7,10,74,
7415,7,0,75,
7416,7,1,75,
7417,7,2,75,
7418,7,3,75,
7419,7,4,75,
7420,7,5,75,
7421,7,6,75,
7422,7,7,75,
7423,7,8,75,
7424,7,9,75,
7425,7,10,75,
7426,7,0,76,
7427,7,1,76,
7428,7,2,76,
7429,7,3,76,
7430,7,4,76,
7431,7,5,76,
7432,7,6,76,
7433,7,7,76,
7434,7,8,76,
7435,7,9,76,
7436,7,10,76,
7437,7,0,77,
7438,7,1,77,
7439,7,2,77,
7440,7,3,77,
7441,7,4,77,
7442,7,5,77,
7443,7,6,77,
7444,7,7,77,
7445,7,8,77,
7446,7,9,77,
7447,7,10,77,
7448,7,0,78,
7449,7,1,78,
7450,7,2,78,
7451,7,3,78,
7452,7,4,78,
7453,7,5,78,
7454,7,6,78,
7455,7,7,78,
7456,7,8,78,
7457,7,9,78,
7458,7,10,78,
7459,7,0,79,
7460,7,1,79,
7461,7,2,79,
7462,7,3,79,
7463,7,4,79,
7464,7,5,79,
7465,7,6,79,
7466,7,7,79,
7467,7,8,79,
7468,7,9,79,
7469,7,10,79,
7470,7,0,80,
7471,7,1,80,
7472,7,2,80,
7473,7,3,80,
7474,7,4,80,
7475,7,5,80,
7476,7,6,80,
7477,7,7,80,
7478,7,8,80,
7479,7,9,80,
7480,7,10,80,
7481,7,0,81,
7482,7,1,81,
7483,7,2,81,
7484,7,3,81,
7485,7,4,81,
7486,7,5,81,
7487,7,6,81,
7488,7,7,81,
7489,7,8,81,
7490,7,9,81,
7491,7,10,81,
7492,7,0,82,
7493,7,1,82,
7494,7,2,82,
7495,7,3,82,
7496,7,4,82,
7497,7,5,82,
7498,7,6,82,
7499,7,7,82,
7500,7,8,82,
7501,7,9,82,
7502,7,10,82,
7503,7,0,83,
7504,7,1,83,
7505,7,2,83,
7506,7,3,83,
7507,7,4,83,
7508,7,5,83,
7509,7,6,83,
7510,7,7,83,
7511,7,8,83,
7512,7,9,83,
7513,7,10,83,
7514,7,0,84,
7515,7,1,84,
7516,7,2,84,
7517,7,3,84,
7518,7,4,84,
7519,7,5,84,
7520,7,6,84,
7521,7,7,84,
7522,7,8,84,
7523,7,9,84,
7524,7,10,84,
7525,7,0,85,
7526,7,1,85,
7527,7,2,85,
7528,7,3,85,
7529,7,4,85,
7530,7,5,85,
7531,7,6,85,
7532,7,7,85,
7533,7,8,85,
7534,7,9,85,
7535,7,10,85,
7536,7,0,86,
7537,7,1,86,
7538,7,2,86,
7539,7,3,86,
7540,7,4,86,
7541,7,5,86,
7542,7,6,86,
7543,7,7,86,
7544,7,8,86,
7545,7,9,86,
7546,7,10,86,
7547,7,0,87,
7548,7,1,87,
7549,7,2,87,
7550,7,3,87,
7551,7,4,87,
7552,7,5,87,
7553,7,6,87,
7554,7,7,87,
7555,7,8,87,
7556,7,9,87,
7557,7,10,87,
7558,7,0,88,
7559,7,1,88,
7560,7,2,88,
7561,7,3,88,
7562,7,4,88,
7563,7,5,88,
7564,7,6,88,
7565,7,7,88,
7566,7,8,88,
7567,7,9,88,
7568,7,10,88,
7569,7,0,89,
7570,7,1,89,
7571,7,2,89,
7572,7,3,89,
7573,7,4,89,
7574,7,5,89,
7575,7,6,89,
7576,7,7,89,
7577,7,8,89,
7578,7,9,89,
7579,7,10,89,
7580,7,0,90,
7581,7,1,90,
7582,7,2,90,
7583,7,3,90,
7584,7,4,90,
7585,7,5,90,
7586,7,6,90,
7587,7,7,90,
7588,7,8,90,
7589,7,9,90,
7590,7,10,90,
7591,7,0,91,
7592,7,1,91,
7593,7,2,91,
7594,7,3,91,
7595,7,4,91,
7596,7,5,91,
7597,7,6,91,
7598,7,7,91,
7599,7,8,91,
7600,7,9,91,
7601,7,10,91,
7602,7,0,92,
7603,7,1,92,
7604,7,2,92,
7605,7,3,92,
7606,7,4,92,
7607,7,5,92,
7608,7,6,92,
7609,7,7,92,
7610,7,8,92,
7611,7,9,92,
7612,7,10,92,
7613,7,0,93,
7614,7,1,93,
7615,7,2,93,
7616,7,3,93,
7617,7,4,93,
7618,7,5,93,
7619,7,6,93,
7620,7,7,93,
7621,7,8,93,
7622,7,9,93,
7623,7,10,93,
7624,7,0,94,
7625,7,1,94,
7626,7,2,94,
7627,7,3,94,
7628,7,4,94,
7629,7,5,94,
7630,7,6,94,
7631,7,7,94,
7632,7,8,94,
7633,7,9,94,
7634,7,10,94,
7635,7,0,95,
7636,7,1,95,
7637,7,2,95,
7638,7,3,95,
7639,7,4,95,
7640,7,5,95,
7641,7,6,95,
7642,7,7,95,
7643,7,8,95,
7644,7,9,95,
7645,7,10,95,
7646,7,0,96,
7647,7,1,96,
7648,7,2,96,
7649,7,3,96,
7650,7,4,96,
7651,7,5,96,
7652,7,6,96,
7653,7,7,96,
7654,7,8,96,
7655,7,9,96,
7656,7,10,96,
7657,7,0,97,
7658,7,1,97,
7659,7,2,97,
7660,7,3,97,
7661,7,4,97,
7662,7,5,97,
7663,7,6,97,
7664,7,7,97,
7665,7,8,97,
7666,7,9,97,
7667,7,10,97,
7668,7,0,98,
7669,7,1,98,
7670,7,2,98,
7671,7,3,98,
7672,7,4,98,
7673,7,5,98,
7674,7,6,98,
7675,7,7,98,
7676,7,8,98,
7677,7,9,98,
7678,7,10,98,
7679,7,0,99,
7680,7,1,99,
7681,7,2,99,
7682,7,3,99,
7683,7,4,99,
7684,7,5,99,
7685,7,6,99,
7686,7,7,99,
7687,7,8,99,
7688,7,9,99,
7689,7,10,99,
7690,7,0,100,
7691,7,1,100,
7692,7,2,100,
7693,7,3,100,
7694,7,4,100,
7695,7,5,100,
7696,7,6,100,
7697,7,7,100,
7698,7,8,100,
7699,7,9,100,
7700,7,10,100,
7701,8,0,1,
7702,8,1,1,
7703,8,2,1,
7704,8,3,1,
7705,8,4,1,
7706,8,5,1,
7707,8,6,1,
7708,8,7,1,
7709,8,8,1,
7710,8,9,1,
7711,8,10,1,
7712,8,0,2,
7713,8,1,2,
7714,8,2,2,
7715,8,3,2,
7716,8,4,2,
7717,8,5,2,
7718,8,6,2,
7719,8,7,2,
7720,8,8,2,
7721,8,9,2,
7722,8,10,2,
7723,8,0,3,
7724,8,1,3,
7725,8,2,3,
7726,8,3,3,
7727,8,4,3,
7728,8,5,3,
7729,8,6,3,
7730,8,7,3,
7731,8,8,3,
7732,8,9,3,
7733,8,10,3,
7734,8,0,4,
7735,8,1,4,
7736,8,2,4,
7737,8,3,4,
7738,8,4,4,
7739,8,5,4,
7740,8,6,4,
7741,8,7,4,
7742,8,8,4,
7743,8,9,4,
7744,8,10,4,
7745,8,0,5,
7746,8,1,5,
7747,8,2,5,
7748,8,3,5,
7749,8,4,5,
7750,8,5,5,
7751,8,6,5,
7752,8,7,5,
7753,8,8,5,
7754,8,9,5,
7755,8,10,5,
7756,8,0,6,
7757,8,1,6,
7758,8,2,6,
7759,8,3,6,
7760,8,4,6,
7761,8,5,6,
7762,8,6,6,
7763,8,7,6,
7764,8,8,6,
7765,8,9,6,
7766,8,10,6,
7767,8,0,7,
7768,8,1,7,
7769,8,2,7,
7770,8,3,7,
7771,8,4,7,
7772,8,5,7,
7773,8,6,7,
7774,8,7,7,
7775,8,8,7,
7776,8,9,7,
7777,8,10,7,
7778,8,0,8,
7779,8,1,8,
7780,8,2,8,
7781,8,3,8,
7782,8,4,8,
7783,8,5,8,
7784,8,6,8,
7785,8,7,8,
7786,8,8,8,
7787,8,9,8,
7788,8,10,8,
7789,8,0,9,
7790,8,1,9,
7791,8,2,9,
7792,8,3,9,
7793,8,4,9,
7794,8,5,9,
7795,8,6,9,
7796,8,7,9,
7797,8,8,9,
7798,8,9,9,
7799,8,10,9,
7800,8,0,10,
7801,8,1,10,
7802,8,2,10,
7803,8,3,10,
7804,8,4,10,
7805,8,5,10,
7806,8,6,10,
7807,8,7,10,
7808,8,8,10,
7809,8,9,10,
7810,8,10,10,
7811,8,0,11,
7812,8,1,11,
7813,8,2,11,
7814,8,3,11,
7815,8,4,11,
7816,8,5,11,
7817,8,6,11,
7818,8,7,11,
7819,8,8,11,
7820,8,9,11,
7821,8,10,11,
7822,8,0,12,
7823,8,1,12,
7824,8,2,12,
7825,8,3,12,
7826,8,4,12,
7827,8,5,12,
7828,8,6,12,
7829,8,7,12,
7830,8,8,12,
7831,8,9,12,
7832,8,10,12,
7833,8,0,13,
7834,8,1,13,
7835,8,2,13,
7836,8,3,13,
7837,8,4,13,
7838,8,5,13,
7839,8,6,13,
7840,8,7,13,
7841,8,8,13,
7842,8,9,13,
7843,8,10,13,
7844,8,0,14,
7845,8,1,14,
7846,8,2,14,
7847,8,3,14,
7848,8,4,14,
7849,8,5,14,
7850,8,6,14,
7851,8,7,14,
7852,8,8,14,
7853,8,9,14,
7854,8,10,14,
7855,8,0,15,
7856,8,1,15,
7857,8,2,15,
7858,8,3,15,
7859,8,4,15,
7860,8,5,15,
7861,8,6,15,
7862,8,7,15,
7863,8,8,15,
7864,8,9,15,
7865,8,10,15,
7866,8,0,16,
7867,8,1,16,
7868,8,2,16,
7869,8,3,16,
7870,8,4,16,
7871,8,5,16,
7872,8,6,16,
7873,8,7,16,
7874,8,8,16,
7875,8,9,16,
7876,8,10,16,
7877,8,0,17,
7878,8,1,17,
7879,8,2,17,
7880,8,3,17,
7881,8,4,17,
7882,8,5,17,
7883,8,6,17,
7884,8,7,17,
7885,8,8,17,
7886,8,9,17,
7887,8,10,17,
7888,8,0,18,
7889,8,1,18,
7890,8,2,18,
7891,8,3,18,
7892,8,4,18,
7893,8,5,18,
7894,8,6,18,
7895,8,7,18,
7896,8,8,18,
7897,8,9,18,
7898,8,10,18,
7899,8,0,19,
7900,8,1,19,
7901,8,2,19,
7902,8,3,19,
7903,8,4,19,
7904,8,5,19,
7905,8,6,19,
7906,8,7,19,
7907,8,8,19,
7908,8,9,19,
7909,8,10,19,
7910,8,0,20,
7911,8,1,20,
7912,8,2,20,
7913,8,3,20,
7914,8,4,20,
7915,8,5,20,
7916,8,6,20,
7917,8,7,20,
7918,8,8,20,
7919,8,9,20,
7920,8,10,20,
7921,8,0,21,
7922,8,1,21,
7923,8,2,21,
7924,8,3,21,
7925,8,4,21,
7926,8,5,21,
7927,8,6,21,
7928,8,7,21,
7929,8,8,21,
7930,8,9,21,
7931,8,10,21,
7932,8,0,22,
7933,8,1,22,
7934,8,2,22,
7935,8,3,22,
7936,8,4,22,
7937,8,5,22,
7938,8,6,22,
7939,8,7,22,
7940,8,8,22,
7941,8,9,22,
7942,8,10,22,
7943,8,0,23,
7944,8,1,23,
7945,8,2,23,
7946,8,3,23,
7947,8,4,23,
7948,8,5,23,
7949,8,6,23,
7950,8,7,23,
7951,8,8,23,
7952,8,9,23,
7953,8,10,23,
7954,8,0,24,
7955,8,1,24,
7956,8,2,24,
7957,8,3,24,
7958,8,4,24,
7959,8,5,24,
7960,8,6,24,
7961,8,7,24,
7962,8,8,24,
7963,8,9,24,
7964,8,10,24,
7965,8,0,25,
7966,8,1,25,
7967,8,2,25,
7968,8,3,25,
7969,8,4,25,
7970,8,5,25,
7971,8,6,25,
7972,8,7,25,
7973,8,8,25,
7974,8,9,25,
7975,8,10,25,
7976,8,0,26,
7977,8,1,26,
7978,8,2,26,
7979,8,3,26,
7980,8,4,26,
7981,8,5,26,
7982,8,6,26,
7983,8,7,26,
7984,8,8,26,
7985,8,9,26,
7986,8,10,26,
7987,8,0,27,
7988,8,1,27,
7989,8,2,27,
7990,8,3,27,
7991,8,4,27,
7992,8,5,27,
7993,8,6,27,
7994,8,7,27,
7995,8,8,27,
7996,8,9,27,
7997,8,10,27,
7998,8,0,28,
7999,8,1,28,
8000,8,2,28,
8001,8,3,28,
8002,8,4,28,
8003,8,5,28,
8004,8,6,28,
8005,8,7,28,
8006,8,8,28,
8007,8,9,28,
8008,8,10,28,
8009,8,0,29,
8010,8,1,29,
8011,8,2,29,
8012,8,3,29,
8013,8,4,29,
8014,8,5,29,
8015,8,6,29,
8016,8,7,29,
8017,8,8,29,
8018,8,9,29,
8019,8,10,29,
8020,8,0,30,
8021,8,1,30,
8022,8,2,30,
8023,8,3,30,
8024,8,4,30,
8025,8,5,30,
8026,8,6,30,
8027,8,7,30,
8028,8,8,30,
8029,8,9,30,
8030,8,10,30,
8031,8,0,31,
8032,8,1,31,
8033,8,2,31,
8034,8,3,31,
8035,8,4,31,
8036,8,5,31,
8037,8,6,31,
8038,8,7,31,
8039,8,8,31,
8040,8,9,31,
8041,8,10,31,
8042,8,0,32,
8043,8,1,32,
8044,8,2,32,
8045,8,3,32,
8046,8,4,32,
8047,8,5,32,
8048,8,6,32,
8049,8,7,32,
8050,8,8,32,
8051,8,9,32,
8052,8,10,32,
8053,8,0,33,
8054,8,1,33,
8055,8,2,33,
8056,8,3,33,
8057,8,4,33,
8058,8,5,33,
8059,8,6,33,
8060,8,7,33,
8061,8,8,33,
8062,8,9,33,
8063,8,10,33,
8064,8,0,34,
8065,8,1,34,
8066,8,2,34,
8067,8,3,34,
8068,8,4,34,
8069,8,5,34,
8070,8,6,34,
8071,8,7,34,
8072,8,8,34,
8073,8,9,34,
8074,8,10,34,
8075,8,0,35,
8076,8,1,35,
8077,8,2,35,
8078,8,3,35,
8079,8,4,35,
8080,8,5,35,
8081,8,6,35,
8082,8,7,35,
8083,8,8,35,
8084,8,9,35,
8085,8,10,35,
8086,8,0,36,
8087,8,1,36,
8088,8,2,36,
8089,8,3,36,
8090,8,4,36,
8091,8,5,36,
8092,8,6,36,
8093,8,7,36,
8094,8,8,36,
8095,8,9,36,
8096,8,10,36,
8097,8,0,37,
8098,8,1,37,
8099,8,2,37,
8100,8,3,37,
8101,8,4,37,
8102,8,5,37,
8103,8,6,37,
8104,8,7,37,
8105,8,8,37,
8106,8,9,37,
8107,8,10,37,
8108,8,0,38,
8109,8,1,38,
8110,8,2,38,
8111,8,3,38,
8112,8,4,38,
8113,8,5,38,
8114,8,6,38,
8115,8,7,38,
8116,8,8,38,
8117,8,9,38,
8118,8,10,38,
8119,8,0,39,
8120,8,1,39,
8121,8,2,39,
8122,8,3,39,
8123,8,4,39,
8124,8,5,39,
8125,8,6,39,
8126,8,7,39,
8127,8,8,39,
8128,8,9,39,
8129,8,10,39,
8130,8,0,40,
8131,8,1,40,
8132,8,2,40,
8133,8,3,40,
8134,8,4,40,
8135,8,5,40,
8136,8,6,40,
8137,8,7,40,
8138,8,8,40,
8139,8,9,40,
8140,8,10,40,
8141,8,0,41,
8142,8,1,41,
8143,8,2,41,
8144,8,3,41,
8145,8,4,41,
8146,8,5,41,
8147,8,6,41,
8148,8,7,41,
8149,8,8,41,
8150,8,9,41,
8151,8,10,41,
8152,8,0,42,
8153,8,1,42,
8154,8,2,42,
8155,8,3,42,
8156,8,4,42,
8157,8,5,42,
8158,8,6,42,
8159,8,7,42,
8160,8,8,42,
8161,8,9,42,
8162,8,10,42,
8163,8,0,43,
8164,8,1,43,
8165,8,2,43,
8166,8,3,43,
8167,8,4,43,
8168,8,5,43,
8169,8,6,43,
8170,8,7,43,
8171,8,8,43,
8172,8,9,43,
8173,8,10,43,
8174,8,0,44,
8175,8,1,44,
8176,8,2,44,
8177,8,3,44,
8178,8,4,44,
8179,8,5,44,
8180,8,6,44,
8181,8,7,44,
8182,8,8,44,
8183,8,9,44,
8184,8,10,44,
8185,8,0,45,
8186,8,1,45,
8187,8,2,45,
8188,8,3,45,
8189,8,4,45,
8190,8,5,45,
8191,8,6,45,
8192,8,7,45,
8193,8,8,45,
8194,8,9,45,
8195,8,10,45,
8196,8,0,46,
8197,8,1,46,
8198,8,2,46,
8199,8,3,46,
8200,8,4,46,
8201,8,5,46,
8202,8,6,46,
8203,8,7,46,
8204,8,8,46,
8205,8,9,46,
8206,8,10,46,
8207,8,0,47,
8208,8,1,47,
8209,8,2,47,
8210,8,3,47,
8211,8,4,47,
8212,8,5,47,
8213,8,6,47,
8214,8,7,47,
8215,8,8,47,
8216,8,9,47,
8217,8,10,47,
8218,8,0,48,
8219,8,1,48,
8220,8,2,48,
8221,8,3,48,
8222,8,4,48,
8223,8,5,48,
8224,8,6,48,
8225,8,7,48,
8226,8,8,48,
8227,8,9,48,
8228,8,10,48,
8229,8,0,49,
8230,8,1,49,
8231,8,2,49,
8232,8,3,49,
8233,8,4,49,
8234,8,5,49,
8235,8,6,49,
8236,8,7,49,
8237,8,8,49,
8238,8,9,49,
8239,8,10,49,
8240,8,0,50,
8241,8,1,50,
8242,8,2,50,
8243,8,3,50,
8244,8,4,50,
8245,8,5,50,
8246,8,6,50,
8247,8,7,50,
8248,8,8,50,
8249,8,9,50,
8250,8,10,50,
8251,8,0,51,
8252,8,1,51,
8253,8,2,51,
8254,8,3,51,
8255,8,4,51,
8256,8,5,51,
8257,8,6,51,
8258,8,7,51,
8259,8,8,51,
8260,8,9,51,
8261,8,10,51,
8262,8,0,52,
8263,8,1,52,
8264,8,2,52,
8265,8,3,52,
8266,8,4,52,
8267,8,5,52,
8268,8,6,52,
8269,8,7,52,
8270,8,8,52,
8271,8,9,52,
8272,8,10,52,
8273,8,0,53,
8274,8,1,53,
8275,8,2,53,
8276,8,3,53,
8277,8,4,53,
8278,8,5,53,
8279,8,6,53,
8280,8,7,53,
8281,8,8,53,
8282,8,9,53,
8283,8,10,53,
8284,8,0,54,
8285,8,1,54,
8286,8,2,54,
8287,8,3,54,
8288,8,4,54,
8289,8,5,54,
8290,8,6,54,
8291,8,7,54,
8292,8,8,54,
8293,8,9,54,
8294,8,10,54,
8295,8,0,55,
8296,8,1,55,
8297,8,2,55,
8298,8,3,55,
8299,8,4,55,
8300,8,5,55,
8301,8,6,55,
8302,8,7,55,
8303,8,8,55,
8304,8,9,55,
8305,8,10,55,
8306,8,0,56,
8307,8,1,56,
8308,8,2,56,
8309,8,3,56,
8310,8,4,56,
8311,8,5,56,
8312,8,6,56,
8313,8,7,56,
8314,8,8,56,
8315,8,9,56,
8316,8,10,56,
8317,8,0,57,
8318,8,1,57,
8319,8,2,57,
8320,8,3,57,
8321,8,4,57,
8322,8,5,57,
8323,8,6,57,
8324,8,7,57,
8325,8,8,57,
8326,8,9,57,
8327,8,10,57,
8328,8,0,58,
8329,8,1,58,
8330,8,2,58,
8331,8,3,58,
8332,8,4,58,
8333,8,5,58,
8334,8,6,58,
8335,8,7,58,
8336,8,8,58,
8337,8,9,58,
8338,8,10,58,
8339,8,0,59,
8340,8,1,59,
8341,8,2,59,
8342,8,3,59,
8343,8,4,59,
8344,8,5,59,
8345,8,6,59,
8346,8,7,59,
8347,8,8,59,
8348,8,9,59,
8349,8,10,59,
8350,8,0,60,
8351,8,1,60,
8352,8,2,60,
8353,8,3,60,
8354,8,4,60,
8355,8,5,60,
8356,8,6,60,
8357,8,7,60,
8358,8,8,60,
8359,8,9,60,
8360,8,10,60,
8361,8,0,61,
8362,8,1,61,
8363,8,2,61,
8364,8,3,61,
8365,8,4,61,
8366,8,5,61,
8367,8,6,61,
8368,8,7,61,
8369,8,8,61,
8370,8,9,61,
8371,8,10,61,
8372,8,0,62,
8373,8,1,62,
8374,8,2,62,
8375,8,3,62,
8376,8,4,62,
8377,8,5,62,
8378,8,6,62,
8379,8,7,62,
8380,8,8,62,
8381,8,9,62,
8382,8,10,62,
8383,8,0,63,
8384,8,1,63,
8385,8,2,63,
8386,8,3,63,
8387,8,4,63,
8388,8,5,63,
8389,8,6,63,
8390,8,7,63,
8391,8,8,63,
8392,8,9,63,
8393,8,10,63,
8394,8,0,64,
8395,8,1,64,
8396,8,2,64,
8397,8,3,64,
8398,8,4,64,
8399,8,5,64,
8400,8,6,64,
8401,8,7,64,
8402,8,8,64,
8403,8,9,64,
8404,8,10,64,
8405,8,0,65,
8406,8,1,65,
8407,8,2,65,
8408,8,3,65,
8409,8,4,65,
8410,8,5,65,
8411,8,6,65,
8412,8,7,65,
8413,8,8,65,
8414,8,9,65,
8415,8,10,65,
8416,8,0,66,
8417,8,1,66,
8418,8,2,66,
8419,8,3,66,
8420,8,4,66,
8421,8,5,66,
8422,8,6,66,
8423,8,7,66,
8424,8,8,66,
8425,8,9,66,
8426,8,10,66,
8427,8,0,67,
8428,8,1,67,
8429,8,2,67,
8430,8,3,67,
8431,8,4,67,
8432,8,5,67,
8433,8,6,67,
8434,8,7,67,
8435,8,8,67,
8436,8,9,67,
8437,8,10,67,
8438,8,0,68,
8439,8,1,68,
8440,8,2,68,
8441,8,3,68,
8442,8,4,68,
8443,8,5,68,
8444,8,6,68,
8445,8,7,68,
8446,8,8,68,
8447,8,9,68,
8448,8,10,68,
8449,8,0,69,
8450,8,1,69,
8451,8,2,69,
8452,8,3,69,
8453,8,4,69,
8454,8,5,69,
8455,8,6,69,
8456,8,7,69,
8457,8,8,69,
8458,8,9,69,
8459,8,10,69,
8460,8,0,70,
8461,8,1,70,
8462,8,2,70,
8463,8,3,70,
8464,8,4,70,
8465,8,5,70,
8466,8,6,70,
8467,8,7,70,
8468,8,8,70,
8469,8,9,70,
8470,8,10,70,
8471,8,0,71,
8472,8,1,71,
8473,8,2,71,
8474,8,3,71,
8475,8,4,71,
8476,8,5,71,
8477,8,6,71,
8478,8,7,71,
8479,8,8,71,
8480,8,9,71,
8481,8,10,71,
8482,8,0,72,
8483,8,1,72,
8484,8,2,72,
8485,8,3,72,
8486,8,4,72,
